,date,home_team,away_team,home_team_continent,away_team_continent,home_team_fifa_rank,away_team_fifa_rank,home_team_total_fifa_points,away_team_total_fifa_points,home_team_score,away_team_score,tournament,city,country,neutral_location,shoot_out,home_team_result,home_team_goalkeeper_score,away_team_goalkeeper_score,home_team_mean_defense_score,home_team_mean_offense_score,home_team_mean_midfield_score,away_team_mean_defense_score,away_team_mean_offense_score,away_team_mean_midfield_score,year,home_win,home_draw,home_lose,home_Total_OVA,home_ATT_OVA,home_MID_OVA,home_DEF_OVA,away_Total_OVA,away_ATT_OVA,away_MID_OVA,away_DEF_OVA
88,2007-02-07,Slovenia,Estonia,Europe,Europe,77,106,15.12244086,8.592473313,1,0,Friendly,Dom탑ale,Slovenia,FALSE,No,Win,71,73,73.8,75,74.2,,64,,2007,TRUE,FALSE,FALSE,72,71,70,68,67.41706161,67.41706161,67.41706161,67.41706161
89,2007-02-07,Togo,Cameroon,Africa,Africa,66,11,10.24596065,5.829472327,2,2,Friendly,Lom챕,Togo,FALSE,No,Draw,68,81,,74,,79,82,76.8,2007,FALSE,TRUE,FALSE,74.0521327,74.0521327,74.0521327,74.0521327,77,79,74,71
90,2007-02-07,USA,Mexico,North America,North America,31,21,7.469451601,8.914059782,2,0,Friendly,Glendale,USA,FALSE,No,Win,83,81,75,75.7,76,80.8,78.7,79.2,2007,TRUE,FALSE,FALSE,79.85781991,79.85781991,79.85781991,79.85781991,78,78,76,78
91,2007-02-07,Uzbekistan,Azerbaijan,Asia,Europe,45,127,7.664247599,9.79334907,0,0,Friendly,Qarshi,Uzbekistan,FALSE,No,Draw,,,,,,,,,2007,FALSE,TRUE,FALSE,77.53554502,77.53554502,77.53554502,77.53554502,63.93364929,63.93364929,63.93364929,63.93364929
92,2007-02-07,Venezuela,Chile,South America,South America,73,40,15.07315635,12.50046155,0,1,Friendly,Maracaibo,Venezuela,FALSE,No,Lose,,69,,68,,74.5,79.7,76.8,2007,FALSE,FALSE,TRUE,72.89099526,72.89099526,72.89099526,72.89099526,78.36492891,78.36492891,78.36492891,78.36492891
93,2007-02-08,El Salvador,Belize,North America,North America,156,199,7.187201938,17.54739483,2,1,UNCAF Cup,San Salvador,El Salvador,FALSE,No,Win,,,,,,,,,2007,TRUE,FALSE,FALSE,59.12322275,59.12322275,59.12322275,59.12322275,51.99052133,51.99052133,51.99052133,51.99052133
94,2007-02-08,Guatemala,Nicaragua,North America,North America,105,168,10.12125077,10.35661038,1,0,UNCAF Cup,San Salvador,El Salvador,TRUE,No,Win,,,,67,,,,,2007,TRUE,FALSE,FALSE,67.58293839,67.58293839,67.58293839,67.58293839,57.13270142,57.13270142,57.13270142,57.13270142
95,2007-02-09,Costa Rica,Honduras,North America,North America,66,56,9.228977026,9.509075813,3,1,UNCAF Cup,San Salvador,El Salvador,TRUE,No,Win,,,,60.7,,,,73.2,2007,TRUE,FALSE,FALSE,74.0521327,74.0521327,74.0521327,74.0521327,75.71090047,75.71090047,75.71090047,75.71090047
96,2007-02-10,El Salvador,Nicaragua,North America,North America,156,168,7.187201938,10.35661038,2,1,UNCAF Cup,San Salvador,El Salvador,FALSE,No,Win,,,,,,,,,2007,TRUE,FALSE,FALSE,59.12322275,59.12322275,59.12322275,59.12322275,57.13270142,57.13270142,57.13270142,57.13270142
97,2007-02-10,Guatemala,Belize,North America,North America,105,199,10.12125077,17.54739483,1,0,UNCAF Cup,San Salvador,El Salvador,TRUE,No,Win,,,,67,,,,,2007,TRUE,FALSE,FALSE,67.58293839,67.58293839,67.58293839,67.58293839,51.99052133,51.99052133,51.99052133,51.99052133
98,2007-02-11,Honduras,Panama,North America,North America,56,80,8.838692785,7.252053832,1,1,UNCAF Cup,San Salvador,El Salvador,TRUE,No,Draw,,,,,73.2,,,,2007,FALSE,TRUE,FALSE,75.71090047,75.71090047,75.71090047,75.71090047,71.72985782,71.72985782,71.72985782,71.72985782
99,2007-02-12,El Salvador,Guatemala,North America,North America,156,105,7.187201938,11.56381778,0,0,UNCAF Cup,San Salvador,El Salvador,FALSE,No,Draw,,,,,,,67,,2007,FALSE,TRUE,FALSE,59.12322275,59.12322275,59.12322275,59.12322275,67.58293839,67.58293839,67.58293839,67.58293839
100,2007-02-12,Nicaragua,Belize,North America,North America,168,199,4.478488554,17.54739483,4,2,UNCAF Cup,San Salvador,El Salvador,TRUE,No,Win,,,,,,,,,2007,TRUE,FALSE,FALSE,57.13270142,57.13270142,57.13270142,57.13270142,51.99052133,51.99052133,51.99052133,51.99052133
101,2007-02-13,Lesotho,Eswatini,Africa,Africa,160,151,3.064256966,7.616156834,0,1,Friendly,Maseru,Lesotho,FALSE,No,Lose,,,,,,,,,2007,FALSE,FALSE,TRUE,58.45971564,58.45971564,58.45971564,58.45971564,59.95260664,59.95260664,59.95260664,59.95260664
102,2007-02-13,Panama,Costa Rica,North America,North America,80,66,9.53134333,7.275808747,1,0,UNCAF Cup,San Salvador,El Salvador,TRUE,No,Win,,,,,,,60.7,,2007,TRUE,FALSE,FALSE,71.72985782,71.72985782,71.72985782,71.72985782,74.0521327,74.0521327,74.0521327,74.0521327
103,2007-02-15,Nicaragua,Honduras,North America,North America,167,59,4.478488554,9.509075813,1,9,UNCAF Cup,San Salvador,El Salvador,TRUE,No,Lose,,,,,,,,73.2,2007,FALSE,FALSE,TRUE,57.2985782,57.2985782,57.2985782,57.2985782,75.21327014,75.21327014,75.21327014,75.21327014
104,2007-02-16,El Salvador,Costa Rica,North America,North America,125,54,7.187201938,7.275808747,0,2,UNCAF Cup,San Salvador,El Salvador,FALSE,No,Lose,,,,,,,60.7,,2007,FALSE,FALSE,TRUE,64.26540284,64.26540284,64.26540284,64.26540284,76.04265403,76.04265403,76.04265403,76.04265403
105,2007-02-16,Panama,Guatemala,North America,North America,74,87,9.53134333,11.56381778,2,0,UNCAF Cup,San Salvador,El Salvador,TRUE,No,Win,,,,,,,67,,2007,TRUE,FALSE,FALSE,72.72511848,72.72511848,72.72511848,72.72511848,70.56872038,70.56872038,70.56872038,70.56872038
106,2007-02-18,Costa Rica,Panama,North America,North America,54,74,9.228977026,7.252053832,1,1,UNCAF Cup,San Salvador,El Salvador,TRUE,No,Draw,,,,60.7,,,,,2007,FALSE,TRUE,FALSE,76.04265403,76.04265403,76.04265403,76.04265403,72.72511848,72.72511848,72.72511848,72.72511848
107,2007-02-18,El Salvador,Guatemala,North America,North America,125,87,7.187201938,11.56381778,0,1,UNCAF Cup,San Salvador,El Salvador,FALSE,No,Lose,,,,,,,67,,2007,FALSE,FALSE,TRUE,64.26540284,64.26540284,64.26540284,64.26540284,70.56872038,70.56872038,70.56872038,70.56872038
108,2007-02-22,Benin,Chad,Africa,Africa,116,144,11.65467711,20.1648705,0,1,Friendly,Cotonou,Benin,FALSE,No,Lose,,,,,,,,,2007,FALSE,FALSE,TRUE,65.75829384,65.75829384,65.75829384,65.75829384,61.11374408,61.11374408,61.11374408,61.11374408
109,2007-02-28,Mexico,Venezuela,North America,South America,19,66,8.467025211,13.79525978,3,1,Friendly,San Diego,USA,TRUE,No,Win,81,,80.8,78.7,79.2,,68,,2007,TRUE,FALSE,FALSE,78,78,76,78,74.0521327,74.0521327,74.0521327,74.0521327
110,2007-03-07,Azerbaijan,Uzbekistan,Europe,Asia,130,50,5.993669626,6.855364991,1,0,Friendly,Shymkent,Kazakhstan,TRUE,No,Win,,,,,,,,,2007,TRUE,FALSE,FALSE,63.43601896,63.43601896,63.43601896,63.43601896,76.70616114,76.70616114,76.70616114,76.70616114
111,2007-03-07,Kazakhstan,Kyrgyz Republic,Europe,Asia,145,139,4.540923682,7.046222411,2,0,Friendly,Shymkent,Kazakhstan,FALSE,No,Win,,,,,,,,,2007,TRUE,FALSE,FALSE,60.9478673,60.9478673,60.9478673,60.9478673,61.94312796,61.94312796,61.94312796,61.94312796
112,2007-03-09,Kazakhstan,Azerbaijan,Europe,Europe,145,130,4.540923682,9.79334907,1,0,Friendly,Shymkent,Kazakhstan,FALSE,No,Win,,,,,,,,,2007,TRUE,FALSE,FALSE,60.9478673,60.9478673,60.9478673,60.9478673,63.43601896,63.43601896,63.43601896,63.43601896
113,2007-03-09,Kyrgyz Republic,Uzbekistan,Asia,Asia,139,50,3.52968648,6.855364991,0,6,Friendly,Shymkent,Kazakhstan,TRUE,No,Lose,,,,,,,,,2007,FALSE,FALSE,TRUE,61.94312796,61.94312796,61.94312796,61.94312796,76.70616114,76.70616114,76.70616114,76.70616114
114,2007-03-11,Azerbaijan,Kyrgyz Republic,Europe,Asia,130,139,5.993669626,7.046222411,1,0,Friendly,Shymkent,Kazakhstan,TRUE,No,Win,,,,,,,,,2007,TRUE,FALSE,FALSE,63.43601896,63.43601896,63.43601896,63.43601896,61.94312796,61.94312796,61.94312796,61.94312796
115,2007-03-11,Kazakhstan,Uzbekistan,Europe,Asia,145,50,4.540923682,6.855364991,1,1,Friendly,Shymkent,Kazakhstan,FALSE,No,Draw,,,,,,,,,2007,FALSE,TRUE,FALSE,60.9478673,60.9478673,60.9478673,60.9478673,76.70616114,76.70616114,76.70616114,76.70616114
116,2007-03-18,Eswatini,Lesotho,Africa,Africa,149,166,2.758644606,5.950494575,0,1,Friendly,Lobamba,Eswatini,FALSE,No,Lose,,,,,,,,,2007,FALSE,FALSE,TRUE,60.28436019,60.28436019,60.28436019,60.28436019,57.46445498,57.46445498,57.46445498,57.46445498
117,2007-03-20,Libya,Mauritania,Africa,Africa,97,122,11.10213505,8.103698547,0,0,Friendly,Tripoli,Libya,FALSE,No,Draw,,,,,,,,,2007,FALSE,TRUE,FALSE,68.90995261,68.90995261,68.90995261,68.90995261,64.76303318,64.76303318,64.76303318,64.76303318
118,2007-03-21,Mauritius,C척te d'Ivoire,Africa,Africa,144,20,1.899620978,7.703471855,0,3,Friendly,Belle Vue,Mauritius,FALSE,No,Lose,,68,,,,79.2,83.7,78.5,2007,FALSE,FALSE,TRUE,61.11374408,61.11374408,61.11374408,61.11374408,81.68246445,81.68246445,81.68246445,81.68246445
119,2007-03-22,Jamaica,Switzerland,North America,Europe,61,17,11.00709589,11.81811119,0,2,Friendly,Fort Lauderdale,USA,TRUE,No,Lose,59,73,71.2,68.7,72,79.5,79.3,77,2007,FALSE,FALSE,TRUE,74.88151659,74.88151659,74.88151659,74.88151659,76,76,74,77
120,2007-03-24,Albania,Slovenia,Europe,Europe,88,72,8.719796563,14.01520977,0,0,UEFA Euro qualification,Shkod챘r,Albania,FALSE,No,Draw,,71,,69.7,74.8,73.8,75,74.2,2007,FALSE,TRUE,FALSE,70.4028436,70.4028436,70.4028436,70.4028436,72,71,70,68
121,2007-03-24,Algeria,Cabo Verde,Africa,Africa,78,79,11.33653163,11.552546,2,0,African Cup of Nations qualification,Algiers,Algeria,FALSE,No,Win,,,70,72,66.2,67.8,67.7,64,2007,TRUE,FALSE,FALSE,72.06161137,72.06161137,72.06161137,72.06161137,71.8957346,71.8957346,71.8957346,71.8957346
122,2007-03-24,Austria,Ghana,Europe,Africa,63,19,9.114144189,8.367141181,1,1,Friendly,Graz,Austria,FALSE,No,Draw,79,66,75.8,75.3,73.5,76.5,75.7,79.2,2007,FALSE,TRUE,FALSE,73,70,67,72,81.84834123,81.84834123,81.84834123,81.84834123
123,2007-03-24,Brazil,Chile,South America,South America,3,32,12.34913059,12.50046155,4,0,Friendly,Gothenburg,Sweden,TRUE,No,Win,88,69,88,89.3,87.5,74.5,79.7,76.8,2007,TRUE,FALSE,FALSE,85,84,84,85,79.69194313,79.69194313,79.69194313,79.69194313
124,2007-03-24,Burkina Faso,Mozambique,Africa,Africa,56,131,8.816446262,6.169578796,1,1,African Cup of Nations qualification,Ouagadougou,Burkina Faso,FALSE,No,Draw,,,65.8,68.3,,,,,2007,FALSE,TRUE,FALSE,75.71090047,75.71090047,75.71090047,75.71090047,63.27014218,63.27014218,63.27014218,63.27014218
125,2007-03-24,Cameroon,Liberia,Africa,Africa,18,114,8.590713732,10.02795853,3,1,African Cup of Nations qualification,Yaound챕,Cameroon,FALSE,No,Win,81,69,79,82,76.8,,,,2007,TRUE,FALSE,FALSE,77,79,74,71,66.09004739,66.09004739,66.09004739,66.09004739
126,2007-03-24,Chad,South Africa,Africa,Africa,135,60,11.71590614,7.853538919,0,3,African Cup of Nations qualification,N'Djamena,Chad,FALSE,No,Lose,,59,,,,66,77,73.8,2007,FALSE,FALSE,TRUE,62.60663507,62.60663507,62.60663507,62.60663507,75.04739336,75.04739336,75.04739336,75.04739336
127,2007-03-24,China PR,Australia,Asia,Oceania,75,40,5.668417037,8.32173452,0,2,Friendly,Guangzhou,China PR,FALSE,No,Lose,65,72,71,67,68.2,78.2,81.3,75.2,2007,FALSE,FALSE,TRUE,68,68,66,66,76,75,75,73
128,2007-03-24,Costa Rica,New Zealand,North America,Oceania,50,129,9.228977026,6.574864368,4,0,Friendly,San Jos챕,Costa Rica,FALSE,No,Win,,,,60.7,,,,,2007,TRUE,FALSE,FALSE,76.70616114,76.70616114,76.70616114,76.70616114,63.60189573,63.60189573,63.60189573,63.60189573
129,2007-03-24,Croatia,North Macedonia,Europe,Europe,12,49,16.23480499,13.95642292,2,1,UEFA Euro qualification,Zagreb,Croatia,FALSE,No,Win,77,76,79.5,83.3,76.8,72.8,69,,2007,TRUE,FALSE,FALSE,77,79,73,75,76.87203791,76.87203791,76.87203791,76.87203791
130,2007-03-24,Cyprus,Slovakia,Europe,Europe,68,37,6.990502657,11.35183503,1,3,UEFA Euro qualification,Nicosia,Cyprus,FALSE,No,Lose,,70,,72.7,,71.2,79,73.8,2007,FALSE,FALSE,TRUE,73.72037915,73.72037915,73.72037915,73.72037915,78.86255924,78.86255924,78.86255924,78.86255924
131,2007-03-24,Czech Republic,Germany,Europe,Europe,9,5,12.60705916,13.59072638,1,2,UEFA Euro qualification,Prague,Czech Republic,FALSE,No,Lose,89,88,80.2,79.7,83.5,85.5,85.3,86,2007,FALSE,FALSE,TRUE,83.507109,83.507109,83.507109,83.507109,84,82,80,83
132,2007-03-24,El Salvador,Honduras,North America,North America,138,52,7.187201938,9.509075813,0,2,Friendly,Fort Lauderdale,USA,TRUE,No,Lose,,,,,,,,73.2,2007,FALSE,FALSE,TRUE,62.10900474,62.10900474,62.10900474,62.10900474,76.37440758,76.37440758,76.37440758,76.37440758
133,2007-03-24,Estonia,Russia,Europe,Europe,106,23,7.720765285,15.09061311,0,2,UEFA Euro qualification,Tallinn,Estonia,FALSE,No,Lose,73,86,,64,,79,80,79,2007,FALSE,FALSE,TRUE,67.41706161,67.41706161,67.41706161,67.41706161,78,79,76,77
134,2007-03-24,Faroe Islands,Ukraine,Europe,Europe,182,11,4.307357837,11.73661807,0,2,UEFA Euro qualification,Toftir,Faroe Islands,FALSE,No,Lose,,82,,,,69.8,80.3,73.2,2007,FALSE,FALSE,TRUE,54.81042654,54.81042654,54.81042654,54.81042654,75,76,73,66
135,2007-03-24,Gambia,Guinea,Africa,Africa,134,62,8.324495777,8.414156235,0,2,African Cup of Nations qualification,Bakau,Gambia,FALSE,No,Lose,65,,,64.3,,71,75,,2007,FALSE,FALSE,TRUE,62.77251185,62.77251185,62.77251185,62.77251185,74.71563981,74.71563981,74.71563981,74.71563981
136,2007-03-24,Greece,Turkey,Europe,Europe,13,27,18.8306839,11.26761779,1,4,UEFA Euro qualification,Piraeus,Greece,FALSE,No,Lose,84,84,79.5,79.3,79,75.5,82.3,82.8,2007,FALSE,FALSE,TRUE,77,77,78,78,79,80,76,74
137,2007-03-24,Haiti,Panama,North America,North America,88,54,12.28658497,7.252053832,3,0,Friendly,Miami,USA,TRUE,No,Win,,,,63,,,,,2007,TRUE,FALSE,FALSE,70.4028436,70.4028436,70.4028436,70.4028436,76.04265403,76.04265403,76.04265403,76.04265403
138,2007-03-24,Republic of Ireland,Wales,Europe,Europe,51,77,11.34198404,16.95521588,1,0,UEFA Euro qualification,Dublin,Republic of Ireland,FALSE,No,Win,84,73,76,77.7,79.2,74.2,76.7,79.5,2007,TRUE,FALSE,FALSE,76,74,73,76,72,77,70,68
139,2007-03-24,Israel,England,Europe,Europe,38,6,14.20605752,11.84477172,0,0,UEFA Euro qualification,Ramat-Gan,Israel,FALSE,No,Draw,74,86,,,,87,87.3,88,2007,FALSE,TRUE,FALSE,78.69668246,78.69668246,78.69668246,78.69668246,85,84,83,82
140,2007-03-24,Japan,Peru,Asia,South America,42,70,7.69754384,10.53828564,2,0,Friendly,Yokohama,Japan,FALSE,No,Win,,,,68.3,72.8,63.8,78,,2007,TRUE,FALSE,FALSE,78.03317536,78.03317536,78.03317536,78.03317536,73.38862559,73.38862559,73.38862559,73.38862559
141,2007-03-24,Kazakhstan,Serbia,Europe,Europe,143,28,4.540923682,11.34031717,2,1,UEFA Euro qualification,Almaty,Kazakhstan,FALSE,No,Win,,78,,,,80.5,84.3,77.8,2007,TRUE,FALSE,FALSE,61.27962085,61.27962085,61.27962085,61.27962085,77,77,72,72
142,2007-03-24,Korea Republic,Uruguay,Asia,South America,48,26,7.447974629,11.86959178,0,2,Friendly,Seoul,Korea Republic,FALSE,No,Lose,76,77,78.8,80.3,79,75.8,82,80,2007,FALSE,FALSE,TRUE,76,75,75,75,77,78,72,73
143,2007-03-24,Liechtenstein,Northern Ireland,Europe,Europe,162,47,4.437887065,14.64183709,1,4,UEFA Euro qualification,Vaduz,Liechtenstein,FALSE,No,Lose,64,75,,,,70.5,68.3,71.8,2007,FALSE,FALSE,TRUE,58.12796209,58.12796209,58.12796209,58.12796209,69,64,68,65
144,2007-03-24,Lithuania,France,Europe,Europe,76,4,9.273348576,15.77265338,0,1,UEFA Euro qualification,Kaunas,Lithuania,FALSE,No,Lose,,92,,,62.8,86,88.3,85.2,2007,FALSE,FALSE,TRUE,72.39336493,72.39336493,72.39336493,72.39336493,85,86,82,83
145,2007-03-24,Luxembourg,Belarus,Europe,Europe,178,66,3.848478183,9.687829486,1,2,UEFA Euro qualification,Luxembourg,Luxembourg,FALSE,No,Lose,,,,,,,,,2007,FALSE,FALSE,TRUE,55.47393365,55.47393365,55.47393365,55.47393365,74.0521327,74.0521327,74.0521327,74.0521327
146,2007-03-24,Moldova,Malta,Europe,Europe,94,111,5.13258101,11.05214862,1,1,UEFA Euro qualification,Chi?in훱u,Moldova,FALSE,No,Draw,,,,,,,,,2007,FALSE,TRUE,FALSE,69.40758294,69.40758294,69.40758294,69.40758294,66.58767773,66.58767773,66.58767773,66.58767773
147,2007-03-24,Netherlands,Romania,Europe,Europe,7,14,17.73894274,13.20105035,0,0,UEFA Euro qualification,Rotterdam,Netherlands,FALSE,No,Draw,87,74,82.8,86.3,86.2,78.2,80.7,74.2,2007,FALSE,TRUE,FALSE,83.83886256,83.83886256,83.83886256,83.83886256,73,74,69,72
148,2007-03-24,Nigeria,Uganda,Africa,Africa,36,102,9.294665268,4.045984623,1,0,African Cup of Nations qualification,Abeokuta,Nigeria,FALSE,No,Win,78,,78.2,82,76.2,,,,2007,TRUE,FALSE,FALSE,78,79,68,77,68.08056872,68.08056872,68.08056872,68.08056872
149,2007-03-24,Norway,Bosnia and Herzegovina,Europe,Europe,43,58,12.97365403,13.43729414,1,2,UEFA Euro qualification,Oslo,Norway,FALSE,No,Lose,75,72,76.8,77,77,66.8,71.3,76.2,2007,FALSE,FALSE,TRUE,75,74,74,73,75.37914692,75.37914692,75.37914692,75.37914692
150,2007-03-24,Poland,Azerbaijan,Europe,Europe,24,123,7.119023577,9.79334907,5,0,UEFA Euro qualification,Warsaw,Poland,FALSE,No,Win,82,,75.2,77.7,75,,,,2007,TRUE,FALSE,FALSE,74,74,71,68,64.5971564,64.5971564,64.5971564,64.5971564
151,2007-03-24,Portugal,Belgium,Europe,Europe,8,55,15.14882093,13.91566854,4,0,UEFA Euro qualification,Lisbon,Portugal,FALSE,No,Win,81,74,83.8,86.3,84.2,80.2,77,75.5,2007,TRUE,FALSE,FALSE,81,78,81,80,75,74,72,75
152,2007-03-24,Qatar,IR Iran,Asia,Asia,80,34,3.365608177,6.597714993,0,1,Friendly,Doha,Qatar,FALSE,No,Lose,,,,,,,,70,2007,FALSE,FALSE,TRUE,71.72985782,71.72985782,71.72985782,71.72985782,79.36018957,79.36018957,79.36018957,79.36018957
153,2007-03-24,Scotland,Georgia,Europe,Europe,16,85,12.19334592,10.26154137,2,1,UEFA Euro qualification,Glasgow,Scotland,FALSE,No,Win,79,,75.5,79.3,77.5,75.5,72.7,,2007,TRUE,FALSE,FALSE,74,75,76,73,70.90047393,70.90047393,70.90047393,70.90047393
154,2007-03-24,Senegal,Tanzania,Africa,Africa,45,110,8.933905026,5.722196144,4,0,African Cup of Nations qualification,Dakar,Senegal,FALSE,No,Win,78,,77,79.3,77,,,,2007,TRUE,FALSE,FALSE,77.53554502,77.53554502,77.53554502,77.53554502,66.7535545,66.7535545,66.7535545,66.7535545
155,2007-03-24,Seychelles,Tunisia,Africa,Africa,132,46,2.343554589,7.873085296,0,3,African Cup of Nations qualification,Victoria,Seychelles,FALSE,No,Lose,,69,,,,73.8,72.3,69.5,2007,FALSE,FALSE,TRUE,63.1042654,63.1042654,63.1042654,63.1042654,69,67,65,71
156,2007-03-24,Spain,Denmark,Europe,Europe,10,22,20.62419288,12.4941553,2,1,UEFA Euro qualification,Madrid,Spain,FALSE,No,Win,89,78,85.2,87.3,86.2,79.2,80,81.8,2007,TRUE,FALSE,FALSE,85,85,84,81,78,77,78,75
157,2007-03-24,Togo,Sierra Leone,Africa,Africa,71,152,10.24596065,12.56308897,3,1,African Cup of Nations qualification,Woum챕,Togo,FALSE,No,Win,68,,,74,,63.2,70.7,,2007,TRUE,FALSE,FALSE,73.22274882,73.22274882,73.22274882,73.22274882,59.78672986,59.78672986,59.78672986,59.78672986
158,2007-03-24,Venezuela,Cuba,South America,North America,74,59,15.07315635,11.20722622,3,1,Friendly,M챕rida,Venezuela,FALSE,No,Win,,,,68,,,,,2007,TRUE,FALSE,FALSE,72.72511848,72.72511848,72.72511848,72.72511848,75.21327014,75.21327014,75.21327014,75.21327014
159,2007-03-25,Angola,Eritrea,Africa,Africa,57,142,6.646097664,46.34475575,6,1,African Cup of Nations qualification,Luanda,Angola,FALSE,No,Win,,,62.8,70.3,,,,,2007,TRUE,FALSE,FALSE,75.5450237,75.5450237,75.5450237,75.5450237,61.44549763,61.44549763,61.44549763,61.44549763
160,2007-03-25,Barbados,Guatemala,North America,North America,109,90,4.845678512,11.56381778,0,0,Friendly,Bridgetown,Barbados,FALSE,No,Draw,,,,,,,67,,2007,FALSE,TRUE,FALSE,66.91943128,66.91943128,66.91943128,66.91943128,70.07109005,70.07109005,70.07109005,70.07109005
161,2007-03-25,Bermuda,Canada,North America,North America,116,103,8.026068059,8.292614522,0,3,Friendly,Hamilton,Bermuda,FALSE,No,Lose,,72,,,,70.5,72.3,72,2007,FALSE,FALSE,TRUE,65.75829384,65.75829384,65.75829384,65.75829384,67.91469194,67.91469194,67.91469194,67.91469194
162,2007-03-25,Botswana,Burundi,Africa,Africa,105,117,6.175784069,8.446763254,1,0,African Cup of Nations qualification,Gaborone,Botswana,FALSE,No,Win,,,,,,,,,2007,TRUE,FALSE,FALSE,67.58293839,67.58293839,67.58293839,67.58293839,65.59241706,65.59241706,65.59241706,65.59241706
163,2007-03-25,Colombia,Switzerland,South America,Europe,31,17,18.33436914,11.81811119,3,1,Friendly,Miami,USA,TRUE,No,Win,87,73,80.5,78,76.5,79.5,79.3,77,2007,TRUE,FALSE,FALSE,79.85781991,79.85781991,79.85781991,79.85781991,76,76,74,77
164,2007-03-25,Congo,Zambia,Africa,Africa,93,67,7.787223499,4.535534759,0,0,African Cup of Nations qualification,Brazzaville,Congo,FALSE,No,Draw,,,,71.7,66.8,,66.3,,2007,FALSE,TRUE,FALSE,69.57345972,69.57345972,69.57345972,69.57345972,73.88625592,73.88625592,73.88625592,73.88625592
165,2007-03-25,Egypt,Mauritania,Africa,Africa,41,122,7.937809268,8.103698547,3,0,African Cup of Nations qualification,Cairo,Egypt,FALSE,No,Win,67,,,72.3,69,,,,2007,TRUE,FALSE,FALSE,78.19905213,78.19905213,78.19905213,78.19905213,64.76303318,64.76303318,64.76303318,64.76303318
166,2007-03-25,Equatorial Guinea,Rwanda,Africa,Africa,107,121,4.944755043,8.307791889,3,1,African Cup of Nations qualification,Malabo,Equatorial Guinea,FALSE,No,Win,,,,,,,,,2007,TRUE,FALSE,FALSE,67.25118483,67.25118483,67.25118483,67.25118483,64.92890995,64.92890995,64.92890995,64.92890995
167,2007-03-25,Kenya,Eswatini,Africa,Africa,128,149,4.148228679,7.616156834,2,0,African Cup of Nations qualification,Nairobi,Kenya,FALSE,No,Win,,,,,,,,,2007,TRUE,FALSE,FALSE,63.76777251,63.76777251,63.76777251,63.76777251,60.28436019,60.28436019,60.28436019,60.28436019
168,2007-03-25,Lesotho,Niger,Africa,Africa,166,148,3.064256966,12.63399229,3,1,African Cup of Nations qualification,Maseru,Lesotho,FALSE,No,Win,,,,,,,,,2007,TRUE,FALSE,FALSE,57.46445498,57.46445498,57.46445498,57.46445498,60.45023697,60.45023697,60.45023697,60.45023697
169,2007-03-25,Libya,Namibia,Africa,Africa,97,123,11.10213505,7.204800966,2,1,African Cup of Nations qualification,Tripoli,Libya,FALSE,No,Win,,,,,,,,,2007,TRUE,FALSE,FALSE,68.90995261,68.90995261,68.90995261,68.90995261,64.5971564,64.5971564,64.5971564,64.5971564
170,2007-03-25,Madagascar,C척te d'Ivoire,Africa,Africa,184,20,4.311012375,7.703471855,0,3,African Cup of Nations qualification,Antananarivo,Madagascar,FALSE,No,Lose,,68,,,,79.2,83.7,78.5,2007,FALSE,FALSE,TRUE,54.47867299,54.47867299,54.47867299,54.47867299,81.68246445,81.68246445,81.68246445,81.68246445
171,2007-03-25,Mali,Benin,Africa,Africa,35,118,14.17655061,9.647618399,1,1,African Cup of Nations qualification,Bamako,Mali,FALSE,No,Draw,62,,75,75.3,80.2,,,,2007,FALSE,TRUE,FALSE,79.1943128,79.1943128,79.1943128,79.1943128,65.42654028,65.42654028,65.42654028,65.42654028
172,2007-03-25,Mauritius,Sudan,Africa,Africa,144,115,1.899620978,5.550890591,1,2,African Cup of Nations qualification,Curepipe,Mauritius,FALSE,No,Lose,,,,,,,,,2007,FALSE,FALSE,TRUE,61.11374408,61.11374408,61.11374408,61.11374408,65.92417062,65.92417062,65.92417062,65.92417062
173,2007-03-25,Mexico,Paraguay,North America,South America,21,29,8.467025211,11.12142641,2,1,Friendly,Monterrey,Mexico,FALSE,No,Win,81,75,80.8,78.7,79.2,79.5,79.7,74.8,2007,TRUE,FALSE,FALSE,78,78,76,78,75,77,73,72
174,2007-03-25,USA,Ecuador,North America,South America,30,24,7.469451601,15.40245662,3,1,Friendly,Tampa,USA,FALSE,No,Win,83,65,75,75.7,76,71,74.7,71.8,2007,TRUE,FALSE,FALSE,80.02369668,80.02369668,80.02369668,80.02369668,70,70,68,67
175,2007-03-25,Zimbabwe,Morocco,Africa,Africa,91,44,6.984454168,8.395322857,1,1,African Cup of Nations qualification,Harare,Zimbabwe,FALSE,No,Draw,,76,,,55.5,74,77.7,72.2,2007,FALSE,TRUE,FALSE,69.90521327,69.90521327,69.90521327,69.90521327,77.7014218,77.7014218,77.7014218,77.7014218
176,2007-03-26,Jamaica,Panama,North America,North America,61,54,11.00709589,7.252053832,1,1,Friendly,Kingston,Jamaica,FALSE,No,Draw,59,,71.2,68.7,72,,,,2007,FALSE,TRUE,FALSE,74.88151659,74.88151659,74.88151659,74.88151659,76.04265403,76.04265403,76.04265403,76.04265403
